Date,Open,High,Low,Close,Volume,Adj Close
1994-09-07,18850.00,18975.00,18850.00,18975.00,9000,18975.00
1994-09-06,18805.00,18805.00,18805.00,18805.00,000,18805.00
1994-09-02,18800.00,18805.00,18800.00,18805.00,6000,18805.00
1994-09-01,19050.00,19050.00,18850.00,18850.00,8000,18850.00
1994-08-31,19050.00,19100.00,19050.00,19100.00,5000,19100.00
1994-08-30,18825.00,19100.00,18825.00,19050.00,13000,19050.00
1994-08-29,18500.00,18500.00,18500.00,18500.00,000,18500.00
1994-08-26,18550.00,18550.00,18250.00,18500.00,42000,18500.00
1994-08-25,18600.00,18600.00,18500.00,18500.00,22000,18500.00
1994-08-24,18600.00,19600.00,18600.00,19600.00,45000,19600.00
1994-08-23,19050.00,19050.00,18550.00,18600.00,29000,18600.00
1994-08-22,19150.00,19150.00,19050.00,19100.00,31000,19100.00
1994-08-19,18850.00,19200.00,18850.00,19200.00,15000,19200.00
1994-08-18,18700.00,18750.00,18650.00,18750.00,30000,18750.00
1994-08-17,18750.00,18750.00,18700.00,18700.00,15000,18700.00
1994-08-16,18950.00,18950.00,18800.00,18800.00,8000,18800.00
1994-08-15,19000.00,19000.00,19000.00,19000.00,14000,19000.00
1994-08-12,18950.00,19000.00,18950.00,19000.00,10000,19000.00
1994-08-11,18950.00,19000.00,18900.00,18900.00,60000,18900.00
1994-08-10,19005.00,19005.00,19005.00,19005.00,5000,19005.00
1994-08-09,19000.00,19005.00,19000.00,19005.00,12000,19005.00
1994-08-08,19050.00,19055.00,19050.00,19055.00,6000,19055.00
1994-08-05,19100.00,19100.00,19100.00,19100.00,1000,19100.00
1994-08-04,19250.00,19250.00,19150.00,19150.00,4000,19150.00
1994-08-03,19300.00,19300.00,19300.00,19300.00,1000,19300.00
1994-08-02,19450.00,19450.00,19350.00,19355.00,4000,19355.00
1994-08-01,19750.00,19750.00,19450.00,19500.00,22000,19500.00
1994-07-29,18950.00,19700.00,18950.00,19600.00,38000,19600.00
1994-07-28,18550.00,18900.00,18550.00,18850.00,12000,18850.00
1994-07-27,18350.00,18500.00,18350.00,18500.00,5000,18500.00
1994-07-26,18300.00,18350.00,18300.00,18300.00,6000,18300.00
1994-07-25,18300.00,18350.00,18300.00,18300.00,3000,18300.00
1994-07-22,18750.00,18750.00,18275.00,18275.00,15000,18275.00
1994-07-21,18150.00,18800.00,18150.00,18700.00,35000,18700.00
1994-07-20,17500.00,18200.00,17500.00,18200.00,53000,18200.00
1994-07-19,17400.00,17450.00,17400.00,17450.00,5000,17450.00
1994-07-18,17250.00,17350.00,17250.00,17350.00,4000,17350.00
1994-07-15,17300.00,17350.00,17300.00,17300.00,3000,17300.00
1994-07-14,17150.00,17300.00,17150.00,17300.00,5000,17300.00
1994-07-13,17150.00,17150.00,17100.00,17100.00,4000,17100.00
1994-07-12,17250.00,17250.00,17075.00,17100.00,32000,17100.00
1994-07-11,17000.00,17200.00,17000.00,17200.00,8000,17200.00
1994-07-08,16800.00,17000.00,16800.00,16950.00,12000,16950.00
1994-07-07,16600.00,16850.00,16600.00,16800.00,12000,16800.00
1994-07-06,16425.00,16500.00,16425.00,16500.00,2000,16500.00
1994-07-05,16475.00,16475.00,16475.00,16475.00,1000,16475.00
1994-07-01,16100.00,16475.00,16100.00,16475.00,28000,16475.00
1994-06-30,16250.00,16250.00,16100.00,16100.00,5000,16100.00
1994-06-29,16200.00,16250.00,16150.00,16200.00,6000,16200.00
1994-06-28,16200.00,16250.00,16200.00,16250.00,2000,16250.00
1994-06-27,16150.00,16200.00,16150.00,16150.00,4000,16150.00
1994-06-24,16300.00,16350.00,16200.00,16200.00,6000,16200.00
1994-06-23,16350.00,16350.00,16350.00,16350.00,6000,16350.00
1994-06-22,16200.00,16300.00,16200.00,16300.00,13000,16300.00
1994-06-21,16200.00,16200.00,16100.00,16150.00,11000,16150.00
1994-06-20,16455.00,16455.00,16150.00,16150.00,14000,16150.00
1994-06-17,16500.00,16500.00,16400.00,16450.00,14000,16450.00
1994-06-16,16455.00,16455.00,16455.00,16455.00,2000,16455.00
1994-06-15,16500.00,16500.00,16450.00,16455.00,5000,16455.00
1994-06-14,16500.00,16500.00,16450.00,16500.00,4000,16500.00
1994-06-13,16450.00,16550.00,16450.00,16500.00,14000,16500.00
1994-06-10,16450.00,16450.00,16400.00,16450.00,10000,16450.00
1994-06-09,16450.00,16450.00,16450.00,16450.00,3000,16450.00
1994-06-08,16450.00,16450.00,16450.00,16450.00,1000,16450.00
1994-06-07,16500.00,16500.00,16450.00,16450.00,12000,16450.00
1994-06-06,16450.00,16500.00,16450.00,16500.00,34000,16500.00
1994-06-03,16300.00,16350.00,16300.00,16350.00,2000,16350.00
1994-06-02,16450.00,16450.00,16350.00,16350.00,7000,16350.00
1994-06-01,16105.00,16500.00,16105.00,16500.00,17000,16500.00
1994-05-31,16350.00,16350.00,16100.00,16100.00,14000,16100.00
1994-05-27,16300.00,16300.00,16250.00,16250.00,6000,16250.00
1994-05-26,16250.00,16300.00,16250.00,16300.00,3000,16300.00
1994-05-25,16250.00,16300.00,16200.00,16200.00,4000,16200.00
1994-05-24,16450.00,16450.00,16300.00,16300.00,7000,16300.00
1994-05-23,16450.00,16450.00,16400.00,16405.00,8000,16405.00
1994-05-20,16250.00,16400.00,16250.00,16400.00,3000,16400.00
1994-05-19,16150.00,16200.00,16150.00,16200.00,2000,16200.00
1994-05-18,16350.00,16350.00,16100.00,16100.00,7000,16100.00
1994-05-17,16350.00,16400.00,16350.00,16400.00,3000,16400.00
1994-05-16,16350.00,16350.00,16300.00,16300.00,6000,16300.00
1994-05-13,16375.00,16400.00,16375.00,16400.00,3000,16400.00
1994-05-12,16400.00,16425.00,16400.00,16425.00,3000,16425.00
1994-05-11,16450.00,16450.00,16400.00,16400.00,2000,16400.00
1994-05-10,16400.00,16500.00,16400.00,16405.00,10000,16405.00
1994-05-09,16400.00,16400.00,16300.00,16350.00,7000,16350.00
1994-05-06,16350.00,16450.00,16250.00,16450.00,18000,16450.00
1994-05-05,16300.00,16500.00,16300.00,16350.00,17000,16350.00
1994-05-04,16350.00,16350.00,16200.00,16200.00,5000,16200.00
1994-05-03,16450.00,16450.00,16400.00,16400.00,2000,16400.00
1994-05-02,16150.00,16400.00,16150.00,16400.00,14000,16400.00
1994-04-29,15900.00,16150.00,15800.00,16100.00,22000,16100.00
1994-04-28,15800.00,15900.00,15750.00,15850.00,23000,15850.00
1994-04-26,15500.00,15800.00,15500.00,15750.00,25000,15750.00
1994-04-25,15450.00,15450.00,15400.00,15450.00,12000,15450.00
1994-04-22,15725.00,15725.00,15400.00,15450.00,20000,15450.00
1994-04-21,15700.00,15725.00,15700.00,15725.00,27000,15725.00
1994-04-20,15700.00,15700.00,15650.00,15650.00,12000,15650.00
1994-04-19,15750.00,15750.00,15580.00,15700.00,11000,15700.00
1994-04-18,16000.00,16000.00,15595.00,15805.00,13000,15805.00
1994-04-15,16200.00,16250.00,16100.00,16100.00,11000,16100.00
1994-04-14,16150.00,16250.00,16000.00,16150.00,12000,16150.00
1994-04-13,16300.00,16300.00,16200.00,16200.00,6000,16200.00
1994-04-12,16650.00,16650.00,16400.00,16400.00,8000,16400.00
1994-04-11,16400.00,16700.00,16400.00,16650.00,15000,16650.00
1994-04-08,16500.00,16500.00,16300.00,16300.00,5000,16300.00
1994-04-07,16500.00,16550.00,16500.00,16550.00,24000,16550.00
1994-04-06,16200.00,16500.00,16200.00,16500.00,25000,16500.00
1994-04-05,15925.00,16150.00,15925.00,16100.00,17000,16100.00
1994-04-04,15825.00,15875.00,15725.00,15825.00,24000,15825.00
1994-03-31,16150.00,16150.00,15800.00,15925.00,14000,15925.00
1994-03-30,16500.00,16500.00,16200.00,16250.00,13000,16250.00
1994-03-29,16700.00,16700.00,16550.00,16550.00,5000,16550.00
1994-03-28,16600.00,16650.00,16600.00,16650.00,13000,16650.00
1994-03-25,16600.00,16600.00,16600.00,16600.00,000,16600.00
1994-03-24,16850.00,16850.00,16600.00,16600.00,18000,16600.00
1994-03-23,16850.00,16850.00,16650.00,16775.00,20000,16775.00
1994-03-22,16650.00,16900.00,16650.00,16800.00,11000,16800.00
1994-03-21,16700.00,16700.00,16400.00,16650.00,37000,16650.00
1994-03-18,16300.00,16600.00,16300.00,16600.00,9000,16600.00
1994-03-17,16050.00,16250.00,16050.00,16250.00,17000,16250.00
1994-03-16,15900.00,15950.00,15900.00,15950.00,3000,15950.00
1994-03-15,15700.00,15800.00,15700.00,15800.00,5000,15800.00
1994-03-14,15650.00,15650.00,15600.00,15650.00,9000,15650.00
1994-03-11,15550.00,15600.00,15550.00,15600.00,8000,15600.00
1994-03-10,15650.00,15650.00,15600.00,15600.00,10000,15600.00
1994-03-09,15600.00,15650.00,15600.00,15650.00,7000,15650.00
1994-03-08,15650.00,15700.00,15650.00,15650.00,5000,15650.00
1994-03-07,15350.00,15600.00,15350.00,15600.00,9000,15600.00
1994-03-04,15300.00,15300.00,15300.00,15300.00,2000,15300.00
1994-03-03,15250.00,15350.00,15250.00,15350.00,3000,15350.00
1994-03-02,15325.00,15375.00,15150.00,15250.00,11000,15250.00
1994-03-01,15450.00,15500.00,15400.00,15400.00,5000,15400.00
1994-02-28,15550.00,15650.00,15450.00,15450.00,15000,15450.00
1994-02-25,15400.00,15450.00,15250.00,15450.00,12000,15450.00
1994-02-24,15500.00,15500.00,15400.00,15400.00,6000,15400.00
1994-02-23,15450.00,15500.00,15400.00,15400.00,9000,15400.00
1994-02-22,15400.00,15450.00,15375.00,15400.00,13000,15400.00
1994-02-18,15850.00,15850.00,15375.00,15375.00,31000,15375.00
1994-02-17,15850.00,15850.00,15850.00,15850.00,6000,15850.00
1994-02-16,16000.00,16000.00,15850.00,15850.00,9000,15850.00
1994-02-15,15950.00,16000.00,15950.00,16000.00,5000,16000.00
1994-02-14,16050.00,16050.00,15900.00,15900.00,6000,15900.00
1994-02-11,16000.00,16000.00,16000.00,16000.00,1000,16000.00
1994-02-10,16150.00,16150.00,16000.00,16000.00,4000,16000.00
1994-02-09,16000.00,16050.00,16000.00,16050.00,2000,16050.00
1994-02-08,16050.00,16150.00,15950.00,15950.00,15000,15950.00
1994-02-07,15850.00,16000.00,15850.00,16000.00,8000,16000.00
1994-02-04,16400.00,16400.00,15850.00,15850.00,22000,15850.00
1994-02-03,16500.00,16500.00,16500.00,16500.00,5000,16500.00
1994-02-02,16500.00,16500.00,16450.00,16500.00,5000,16500.00
1994-02-01,16250.00,16400.00,16250.00,16400.00,6000,16400.00
1994-01-31,16150.00,16450.00,16150.00,16200.00,26000,16200.00
1994-01-28,15800.00,16050.00,15800.00,16050.00,12000,16050.00
1994-01-27,15950.00,16000.00,15700.00,15750.00,27000,15750.00
1994-01-26,16100.00,16100.00,16000.00,16000.00,9000,16000.00
1994-01-25,16200.00,16200.00,16150.00,16150.00,4000,16150.00
1994-01-24,16250.00,16250.00,16250.00,16250.00,3000,16250.00
1994-01-21,16250.00,16300.00,16250.00,16300.00,2000,16300.00
1994-01-20,16350.00,16350.00,16300.00,16300.00,3000,16300.00
1994-01-19,16300.00,16350.00,16300.00,16350.00,3000,16350.00
1994-01-18,16525.00,16525.00,16250.00,16250.00,21000,16250.00
1994-01-17,16650.00,16650.00,16550.00,16575.00,11000,16575.00
1994-01-14,16700.00,16700.00,16700.00,16700.00,3000,16700.00
1994-01-13,16700.00,16700.00,16650.00,16675.00,10000,16675.00
1994-01-12,16725.00,16725.00,16675.00,16680.00,4000,16680.00
1994-01-11,16700.00,16750.00,16700.00,16700.00,4000,16700.00
1994-01-10,16600.00,16800.00,16600.00,16750.00,20000,16750.00
1994-01-07,16500.00,16550.00,16500.00,16550.00,4000,16550.00
1994-01-06,16450.00,16550.00,16450.00,16500.00,13000,16500.00
1994-01-05,16400.00,16500.00,16400.00,16500.00,12000,16500.00
1994-01-04,16350.00,16350.00,16300.00,16350.00,6000,16350.00
1994-01-03,16375.00,16425.00,16250.00,16350.00,41000,16350.00
1993-12-31,16325.00,16325.00,16275.00,16325.00,10000,16325.00
1993-12-30,16300.00,16350.00,16300.00,16325.00,12000,16325.00
1993-12-29,16375.00,16375.00,16300.00,16350.00,9000,16350.00
1993-12-28,16400.00,16475.00,16400.00,16425.00,8000,16425.00
1993-12-27,16305.00,16430.00,16250.00,16430.00,14000,16430.00
1993-12-23,16450.00,16450.00,16300.00,16300.00,11000,16300.00
1993-12-22,16650.00,16650.00,16500.00,16500.00,7000,16500.00
1993-12-21,16810.00,16810.00,16700.00,16700.00,13000,16700.00
1993-12-20,16800.00,16810.00,16800.00,16810.00,5000,16810.00
1993-12-17,16400.00,16850.00,16400.00,16800.00,19000,16800.00
1993-12-16,16750.00,16750.00,16200.00,16350.00,28000,16350.00
1993-12-15,16850.00,16850.00,16750.00,16800.00,9000,16800.00
1993-12-14,17200.00,17200.00,16900.00,16900.00,15000,16900.00
1993-12-13,17450.00,17450.00,17150.00,17300.00,12000,17300.00
1993-12-10,17500.00,17550.00,17500.00,17500.00,3000,17500.00
1993-12-09,17350.00,17450.00,17300.00,17450.00,8000,17450.00
1993-12-08,17250.00,17300.00,17250.00,17300.00,13000,17300.00
1993-12-07,17150.00,17200.00,17100.00,17200.00,4000,17200.00
1993-12-06,17150.00,17200.00,17150.00,17200.00,10000,17200.00
1993-12-03,17200.00,17200.00,17150.00,17150.00,6000,17150.00
1993-12-02,17300.00,17300.00,17250.00,17250.00,3000,17250.00
1993-12-01,17300.00,17350.00,17300.00,17300.00,15000,17300.00
1993-11-30,17250.00,17300.00,17250.00,17250.00,13000,17250.00
1993-11-29,17350.00,17350.00,17200.00,17200.00,13000,17200.00
1993-11-26,17200.00,17250.00,17200.00,17250.00,4000,17250.00
1993-11-24,17200.00,17225.00,17175.00,17175.00,4000,17175.00
1993-11-23,17150.00,17250.00,17150.00,17200.00,20000,17200.00
1993-11-22,17250.00,17250.00,17100.00,17150.00,8000,17150.00
1993-11-19,17750.00,17800.00,17200.00,17300.00,26000,17300.00
1993-11-18,17600.00,17650.00,17600.00,17650.00,13000,17650.00
1993-11-17,17300.00,17600.00,17300.00,17500.00,16000,17500.00
1993-11-16,17250.00,17250.00,17250.00,17250.00,3000,17250.00
1993-11-15,17525.00,17525.00,17225.00,17225.00,12000,17225.00
1993-11-12,17650.00,17700.00,17575.00,17575.00,15000,17575.00
1993-11-11,17600.00,17650.00,17600.00,17650.00,2000,17650.00
1993-11-10,17400.00,17550.00,17400.00,17550.00,11000,17550.00
1993-11-09,17450.00,17450.00,17400.00,17450.00,6000,17450.00
1993-11-08,17400.00,17415.00,17400.00,17400.00,5000,17400.00
1993-11-05,17350.00,17450.00,17350.00,17450.00,7000,17450.00
1993-11-04,17325.00,17400.00,17225.00,17400.00,13000,17400.00
1993-11-03,17150.00,17375.00,17150.00,17375.00,10000,17375.00
1993-11-02,17250.00,17250.00,17150.00,17150.00,4000,17150.00
1993-11-01,17350.00,17350.00,17300.00,17300.00,7000,17300.00
1993-10-29,17150.00,17250.00,17100.00,17250.00,12000,17250.00
1993-10-28,17050.00,17200.00,17050.00,17200.00,5000,17200.00
1993-10-27,17100.00,17100.00,17000.00,17000.00,24000,17000.00
1993-10-26,17350.00,17350.00,17150.00,17150.00,8000,17150.00
1993-10-25,17550.00,17600.00,17400.00,17400.00,9000,17400.00
1993-10-22,17300.00,17500.00,17300.00,17450.00,11000,17450.00
1993-10-21,17450.00,17500.00,17350.00,17350.00,13000,17350.00
1993-10-20,17450.00,17450.00,17400.00,17400.00,4000,17400.00
1993-10-19,17300.00,17500.00,17300.00,17350.00,11000,17350.00
1993-10-18,17400.00,17400.00,17150.00,17200.00,21000,17200.00
1993-10-15,17250.00,17500.00,17250.00,17500.00,5000,17500.00
1993-10-14,17100.00,17200.00,17100.00,17200.00,6000,17200.00
1993-10-13,17350.00,17400.00,17000.00,17050.00,16000,17050.00
1993-10-12,17500.00,17700.00,17250.00,17250.00,30000,17250.00
1993-10-11,17050.00,17400.00,17050.00,17400.00,8000,17400.00
1993-10-08,16900.00,17050.00,16900.00,17050.00,6000,17050.00
1993-10-07,16825.00,17150.00,16800.00,16800.00,16000,16800.00
1993-10-06,16650.00,16750.00,16650.00,16750.00,17000,16750.00
1993-10-05,16520.00,16570.00,16520.00,16570.00,4000,16570.00
1993-10-04,16650.00,16650.00,16550.00,16550.00,14000,16550.00
1993-10-01,16675.00,16700.00,16675.00,16700.00,12000,16700.00
1993-09-30,16650.00,16675.00,16625.00,16675.00,5000,16675.00
1993-09-29,16600.00,16600.00,16600.00,16600.00,1000,16600.00
1993-09-28,16600.00,16600.00,16600.00,16600.00,1000,16600.00
1993-09-27,16650.00,16700.00,16550.00,16550.00,12000,16550.00
1993-09-24,16700.00,16750.00,16600.00,16600.00,10000,16600.00
1993-09-23,16800.00,16850.00,16750.00,16750.00,10000,16750.00
1993-09-22,16600.00,16800.00,16600.00,16800.00,5000,16800.00
1993-09-21,16875.00,16875.00,16600.00,16600.00,13000,16600.00
1993-09-20,16900.00,16900.00,16850.00,16875.00,5000,16875.00
1993-09-17,16625.00,16875.00,16625.00,16850.00,10000,16850.00
1993-09-16,16575.00,16575.00,16525.00,16575.00,3000,16575.00
1993-09-15,16660.00,16660.00,16350.00,16525.00,60000,16525.00
1993-09-14,16750.00,16750.00,16700.00,16710.00,16000,16710.00
1993-09-13,16800.00,16800.00,16750.00,16750.00,9000,16750.00
1993-09-10,16975.00,17000.00,16800.00,16800.00,14000,16800.00
1993-09-09,17000.00,17050.00,17000.00,17025.00,15000,17025.00
1993-09-08,17405.00,17405.00,16950.00,16950.00,15000,16950.00
1993-09-07,17500.00,17550.00,17450.00,17450.00,16000,17450.00
1993-09-03,17350.00,17350.00,17200.00,17350.00,8000,17350.00
1993-09-02,17400.00,17400.00,17300.00,17350.00,12000,17350.00
1993-09-01,17475.00,17475.00,17400.00,17400.00,4000,17400.00
1993-08-31,17550.00,17600.00,17500.00,17525.00,6000,17525.00
1993-08-30,17350.00,17650.00,17350.00,17550.00,12000,17550.00
1993-08-27,17150.00,17300.00,17150.00,17300.00,4000,17300.00
1993-08-26,16950.00,17200.00,16950.00,17200.00,12000,17200.00
1993-08-25,17000.00,17050.00,16975.00,16975.00,9000,16975.00
1993-08-24,17450.00,17450.00,17100.00,17100.00,17000,17100.00
1993-08-23,17650.00,17650.00,17350.00,17500.00,16000,17500.00
1993-08-20,17550.00,17750.00,17550.00,17650.00,12000,17650.00
1993-08-19,17750.00,17800.00,17600.00,17600.00,30000,17600.00
1993-08-18,17150.00,17750.00,17150.00,17750.00,36000,17750.00
1993-08-17,17050.00,17100.00,16950.00,17050.00,35000,17050.00
1993-08-16,16350.00,16950.00,16350.00,16950.00,20000,16950.00
1993-08-13,16350.00,16350.00,16350.00,16350.00,3000,16350.00
1993-08-12,16250.00,16350.00,16250.00,16350.00,3000,16350.00
1993-08-11,16450.00,16500.00,16000.00,16150.00,31000,16150.00
1993-08-10,16350.00,16400.00,16250.00,16350.00,28000,16350.00
1993-08-09,16175.00,16250.00,16150.00,16250.00,34000,16250.00
1993-08-06,16100.00,16175.00,16100.00,16150.00,18000,16150.00
1993-08-05,16125.00,16125.00,16075.00,16075.00,6000,16075.00
1993-08-04,16100.00,16100.00,16075.00,16075.00,7000,16075.00
1993-08-03,16050.00,16175.00,16025.00,16075.00,21000,16075.00
1993-08-02,16000.00,16000.00,15950.00,15950.00,7000,15950.00
1993-07-30,16000.00,16050.00,16000.00,16000.00,8000,16000.00
1993-07-29,16000.00,16000.00,16000.00,16000.00,9000,16000.00
1993-07-28,16000.00,16000.00,16000.00,16000.00,6000,16000.00
1993-07-27,16000.00,16050.00,16000.00,16000.00,16000,16000.00
1993-07-26,15750.00,15950.00,15750.00,15950.00,11000,15950.00
1993-07-23,16100.00,16100.00,16100.00,16100.00,000,16100.00
1993-07-22,16100.00,16100.00,16100.00,16100.00,000,16100.00
1993-07-21,16100.00,16100.00,16100.00,16100.00,000,16100.00
1993-07-20,16100.00,16100.00,16100.00,16100.00,000,16100.00
1993-07-19,16100.00,16100.00,16100.00,16100.00,000,16100.00
1993-07-16,16100.00,16100.00,16100.00,16100.00,000,16100.00
1993-07-15,16100.00,16100.00,16100.00,16100.00,000,16100.00
1993-07-14,16100.00,16100.00,16100.00,16100.00,000,16100.00
1993-07-13,16100.00,16100.00,16100.00,16100.00,000,16100.00
1993-07-12,16100.00,16100.00,16100.00,16100.00,000,16100.00
1993-07-09,16100.00,16100.00,16100.00,16100.00,000,16100.00
1993-07-08,16100.00,16100.00,16100.00,16100.00,000,16100.00
1993-07-07,16100.00,16100.00,16100.00,16100.00,000,16100.00
1993-07-06,16100.00,16100.00,16100.00,16100.00,000,16100.00
1993-07-02,16100.00,16100.00,16100.00,16100.00,5000,16100.00
1993-07-01,15300.00,15300.00,15100.00,15100.00,5000,15100.00
1993-06-30,15850.00,15850.00,15400.00,15400.00,32000,15400.00
1993-06-29,15750.00,15850.00,15750.00,15850.00,17000,15850.00
1993-06-28,15100.00,15600.00,15100.00,15600.00,17000,15600.00
1993-06-25,14600.00,15100.00,14600.00,15100.00,13000,15100.00
1993-06-24,15000.00,15000.00,14350.00,14550.00,39000,14550.00
1993-06-23,15475.00,15475.00,15100.00,15100.00,22000,15100.00
1993-06-22,15750.00,15750.00,15525.00,15525.00,11000,15525.00
1993-06-21,15900.00,15925.00,15750.00,15775.00,35000,15775.00
1993-06-18,16075.00,16075.00,15950.00,15950.00,11000,15950.00
1993-06-17,15875.00,15975.00,15875.00,15975.00,12000,15975.00
1993-06-16,15775.00,15825.00,15625.00,15825.00,18000,15825.00
1993-06-15,15725.00,15725.00,15725.00,15725.00,7000,15725.00
1993-06-14,15550.00,15750.00,15550.00,15725.00,7000,15725.00
1993-06-11,15450.00,15500.00,15450.00,15500.00,10000,15500.00
1993-06-10,15450.00,15450.00,15400.00,15400.00,3000,15400.00
1993-06-09,15550.00,15550.00,15500.00,15500.00,7000,15500.00
1993-06-08,15600.00,15600.00,15400.00,15500.00,15000,15500.00
1993-06-07,16000.00,16000.00,15550.00,15550.00,34000,15550.00
1993-06-04,16200.00,16200.00,16050.00,16055.00,23000,16055.00
1993-06-03,15800.00,16200.00,15800.00,16200.00,21000,16200.00
1993-06-02,15450.00,15700.00,15450.00,15675.00,37000,15675.00
1993-06-01,15100.00,15700.00,15050.00,15700.00,29000,15700.00
1993-05-28,14950.00,15000.00,14800.00,15000.00,20000,15000.00
1993-05-27,15000.00,15150.00,15000.00,15000.00,45000,15000.00
1993-05-26,14500.00,15000.00,14500.00,14950.00,28000,14950.00
1993-05-25,14100.00,14400.00,14100.00,14400.00,15000,14400.00
1993-05-24,14100.00,14150.00,14000.00,14050.00,12000,14050.00
1993-05-21,14200.00,14200.00,14150.00,14200.00,15000,14200.00
1993-05-20,14150.00,14200.00,14150.00,14200.00,13000,14200.00
1993-05-19,14050.00,14150.00,14000.00,14150.00,15000,14150.00
1993-05-18,13650.00,14050.00,13650.00,14050.00,24000,14050.00
1993-05-17,13500.00,13675.00,13500.00,13675.00,11000,13675.00
1993-05-14,13400.00,13500.00,13400.00,13500.00,25000,13500.00
1993-05-13,13500.00,13500.00,13400.00,13400.00,25000,13400.00
1993-05-12,13475.00,13500.00,13475.00,13500.00,7000,13500.00
1993-05-11,13425.00,13450.00,13400.00,13450.00,11000,13450.00
1993-05-10,13350.00,13450.00,13350.00,13400.00,17000,13400.00
1993-05-07,13400.00,13400.00,13300.00,13300.00,6000,13300.00
1993-05-06,13350.00,13450.00,13200.00,13450.00,24000,13450.00
1993-05-05,12850.00,13400.00,12850.00,13400.00,70000,13400.00
1993-05-04,12750.00,12800.00,12750.00,12800.00,14000,12800.00
1993-05-03,12700.00,12750.00,12600.00,12750.00,16000,12750.00
1993-04-30,12500.00,12700.00,12500.00,12650.00,21000,12650.00
1993-04-29,12400.00,12500.00,12350.00,12475.00,36000,12475.00
1993-04-28,12400.00,12400.00,12350.00,12350.00,3000,12350.00
1993-04-27,12550.00,12550.00,12450.00,12455.00,16000,12455.00
1993-04-26,12550.00,12550.00,12550.00,12550.00,1000,12550.00
1993-04-23,12550.00,12550.00,12500.00,12550.00,8000,12550.00
1993-04-22,12400.00,12600.00,12400.00,12600.00,13000,12600.00
1993-04-21,12250.00,12350.00,12250.00,12345.00,6000,12345.00
1993-04-20,12225.00,12225.00,12225.00,12225.00,1000,12225.00
1993-04-19,12100.00,12200.00,12100.00,12200.00,17000,12200.00
1993-04-16,12325.00,12325.00,12150.00,12150.00,24000,12150.00
1993-04-15,12375.00,12400.00,12375.00,12400.00,13000,12400.00
1993-04-14,12300.00,12300.00,12300.00,12300.00,46000,12300.00
1993-04-13,12050.00,12200.00,12050.00,12200.00,12000,12200.00
1993-04-12,11950.00,12000.00,11900.00,11975.00,18000,11975.00
1993-04-08,11875.00,11900.00,11875.00,11900.00,18000,11900.00
1993-04-07,11800.00,11900.00,11800.00,11900.00,38000,11900.00
1993-04-06,12150.00,12175.00,11900.00,11900.00,12000,11900.00
1993-04-05,12100.00,12150.00,11900.00,12150.00,57000,12150.00
1993-04-02,12600.00,12600.00,12200.00,12200.00,18000,12200.00
1993-04-01,12800.00,12800.00,12700.00,12700.00,9000,12700.00
1993-03-31,12600.00,12750.00,12600.00,12750.00,6000,12750.00
1993-03-30,12525.00,12625.00,12525.00,12600.00,11000,12600.00
1993-03-29,12525.00,12550.00,12500.00,12500.00,14000,12500.00
1993-03-26,12575.00,12650.00,12550.00,12550.00,19000,12550.00
1993-03-25,12600.00,12600.00,12550.00,12550.00,8000,12550.00
1993-03-24,12650.00,12700.00,12600.00,12600.00,12000,12600.00
1993-03-23,12500.00,12625.00,12500.00,12625.00,34000,12625.00
1993-03-22,12600.00,12600.00,12450.00,12450.00,14000,12450.00
1993-03-19,12800.00,12800.00,12600.00,12600.00,12000,12600.00
1993-03-18,12675.00,12725.00,12650.00,12725.00,23000,12725.00
1993-03-17,12850.00,12900.00,12850.00,12900.00,2000,12900.00
1993-03-16,12750.00,12900.00,12750.00,12850.00,13000,12850.00
1993-03-15,12650.00,12700.00,12650.00,12700.00,6000,12700.00
1993-03-12,12700.00,12700.00,12700.00,12700.00,4000,12700.00
1993-03-11,12750.00,12800.00,12750.00,12800.00,6000,12800.00
1993-03-10,13000.00,13000.00,12825.00,12825.00,6000,12825.00
1993-03-09,13150.00,13200.00,13075.00,13075.00,13000,13075.00
1993-03-08,12875.00,13100.00,12875.00,13100.00,23000,13100.00
1993-03-05,12800.00,12810.00,12800.00,12810.00,2000,12810.00
1993-03-04,12900.00,12900.00,12725.00,12725.00,17000,12725.00
1993-03-03,12700.00,12900.00,12700.00,12825.00,10000,12825.00
1993-03-02,12450.00,12625.00,12400.00,12625.00,26000,12625.00
1993-03-01,12475.00,12500.00,12450.00,12450.00,12000,12450.00
1993-02-26,12400.00,12475.00,12350.00,12475.00,9000,12475.00
1993-02-25,12375.00,12375.00,12375.00,12375.00,000,12375.00
1993-02-24,12400.00,12500.00,12375.00,12375.00,17000,12375.00
1993-02-23,12300.00,12350.00,12300.00,12350.00,10000,12350.00
1993-02-22,12200.00,12200.00,12200.00,12200.00,4000,12200.00
1993-02-19,12100.00,12200.00,12000.00,12150.00,18000,12150.00
1993-02-18,11925.00,12075.00,11925.00,12075.00,9000,12075.00
1993-02-17,11950.00,11950.00,11875.00,11925.00,13000,11925.00
1993-02-16,12350.00,12350.00,11900.00,11975.00,27000,11975.00
1993-02-12,12450.00,12450.00,12400.00,12400.00,9000,12400.00
1993-02-11,12450.00,12500.00,12450.00,12500.00,10000,12500.00
1993-02-10,12450.00,12475.00,12450.00,12475.00,2000,12475.00
1993-02-09,12500.00,12500.00,12400.00,12475.00,10000,12475.00
